Region_Cod,Region_Nam,District_C,District_N,Ward_Code,Ward_Name,Division,SHAPE_Leng,SHAPE_Area
20,Mara,03,Musoma,143,Mugango,Nyanja,0.33406041785,0.00421604491
20,Mara,04,Bunda,013,Nyamuswa,Chamriho,0.20724807698,0.00214400035
20,Mara,04,Bunda,021,Salama,Chamriho,0.45930958956,0.00829511422
20,Mara,04,Bunda,031,Mihingo,Chamriho,0.50144993116,0.01307834061
20,Mara,04,Bunda,041,Mugeta,Chamriho,0.58853041313,0.01503420666
20,Mara,04,Bunda,051,Hunyari,Chamriho,1.08917282171,0.05887787213
20,Mara,04,Bunda,061,Mcharo,Serengeti,0.69710669897,0.01690068498
20,Mara,04,Bunda,071,Sazira,Serengeti,0.34902102471,0.00628965623
20,Mara,04,Bunda,081,Kunzugu,Serengeti,0.69647888298,0.01935947592
20,Mara,04,Bunda,093,Bunda Mjini,Serengeti,0.08248232680,0.00035467546
20,Mara,04,Bunda,101,Guta,Serengeti,0.76724427359,0.01918015387
20,Mara,04,Bunda,111,Butimba,Kenkombyo,0.38176653889,0.00552901360
20,Mara,04,Bunda,121,Neruma,Kenkombyo,0.37328282803,0.00655721815
20,Mara,04,Bunda,133,Kibara,,0.17880468143,0.00065136158
20,Mara,04,Bunda,141,Nansimo,Nansimo,0.53890352283,0.00633313626
20,Mara,04,Bunda,151,Kisorya,Nansimo,0.21148611804,0.00125819489
20,Mara,04,Bunda,161,Igundu,Nansimo,0.71909528869,0.00674607240
20,Mara,04,Bunda,171,Iramba,Kenkombyo,0.26692464152,0.00410957824
20,Mara,04,Bunda,181,Namhula,Kenkombyo,0.52360781806,0.01031058603
20,Mara,04,Bunda,191,Wariku,Serengeti,0.43763710735,0.00651289266
20,Mara,04,Bunda,201,Kabasa,Serengeti,0.40495859217,0.00596190506
20,Mara,04,Bunda,211,Nampindi,Nansimo,0.39266748407,0.00330391472
20,Mara,04,Bunda,221,Chitengule,Serengeti,0.39090507918,0.00546423293
20,Mara,04,Bunda,231,Kasuguti,Kenkombyo,0.49243683886,0.00731835710
20,Mara,04,Bunda,243,Balili,Serengeti,0.24398986728,0.00253255390
20,Mara,04,Bunda,253,Bunda Stoo,Serengeti,0.34586243769,0.00392428755
20,Mara,04,Bunda,263,Nyasura,Serengeti,0.18223634644,0.00149068550
20,Mara,04,Bunda,271,Nyamang'uta,Chamriho,0.44180637584,0.00758727976
20,Mara,04,Bunda,281,Ketare,Chamriho,0.42268574619,0.00632017170
20,Mara,06,Rorya,011,Kigunga,Nyancha,0.47146654366,0.00954221304
20,Mara,06,Rorya,021,Kirogo,Nyancha,0.40832870948,0.00614644745
20,Mara,06,Rorya,031,Nyamtinga,Nyancha,0.39113042520,0.00461741850
20,Mara,06,Rorya,041,Nyamagaro,Nyancha,0.37238513484,0.00557482957
20,Mara,06,Rorya,051,Nyahongo,Nyancha,0.44067797380,0.00843014254
20,Mara,06,Rorya,063,Mkoma,Nyancha,0.46612176357,0.00601420493
20,Mara,06,Rorya,071,Tai,Nyancha,0.50551872336,0.00555865780
20,Mara,06,Rorya,081,Bukura,Nyancha,0.56024780510,0.00870305037
20,Mara,06,Rorya,091,Roche,Girango,0.34723420449,0.00595735605
20,Mara,06,Rorya,101,Kitembe,Girango,0.33710759413,0.00539200123
20,Mara,06,Rorya,111,Mirare,Girango,0.52871665937,0.00883758095
20,Mara,06,Rorya,121,Goribe,Girango,0.41045005201,0.00607555558
20,Mara,06,Rorya,131,Ikoma,Girango,0.36498803274,0.00533174091
20,Mara,06,Rorya,143,Koryo,Girango,0.36816986841,0.00582606960
20,Mara,06,Rorya,151,Bukwe,Girango,0.31223223529,0.00440163282
20,Mara,06,Rorya,161,Nyathorogo,Luoimbo,0.58306935612,0.01173208933
20,Mara,06,Rorya,171,Rabour,Luoimbo,0.42037622355,0.00943701663
20,Mara,06,Rorya,181,Kisumwa,Suba,0.66240384400,0.01765015461
20,Mara,06,Rorya,191,Komuge,Suba,0.56237215234,0.01097763859
20,Mara,06,Rorya,201,Nyamunga,Suba,0.53285513125,0.00434822773
20,Mara,06,Rorya,211,Kyang'ombe,Suba,0.64302748704,0.01212020448
20,Mara,07,Butiama,011,Bwiregi,Kiagata,0.43792681354,0.00966173339
20,Mara,07,Butiama,021,Buswahili,Kiagata,0.84051805699,0.02482704564
20,Mara,07,Butiama,031,Nyamimange,Kiagata,0.33432809382,0.00397335180
20,Mara,07,Butiama,041,Sirorisimba,Kiagata,0.45161678525,0.00740016159
20,Mara,07,Butiama,051,Buhemba,Makongoro,0.39404391682,0.00710119556
20,Mara,07,Butiama,061,Mirwa,Makongoro,0.50894122534,0.00700895981
20,Mara,07,Butiama,071,Muriaza,Makongoro,0.42723725848,0.00890074187
20,Mara,07,Butiama,083,Butiama,Makongoro,0.44971738312,0.01024683516
20,Mara,07,Butiama,091,Masaba,Makongoro,0.48372454153,0.01132390753
20,Mara,07,Butiama,101,Kyanyari,Makongoro,0.50774181673,0.01318894311
20,Mara,07,Butiama,113,Kukirango,Makongoro,0.54462657300,0.01044995749
20,Mara,07,Butiama,121,Buruma,Makongoro,0.58034952157,0.01436959493
20,Mara,07,Butiama,131,Nyakatende,Makongoro,0.60383379495,0.01009183582
20,Mara,07,Butiama,141,Etaro,Makongoro,0.45291233447,0.00313778667
20,Mara,07,Butiama,151,Nyegina,Makongoro,0.29623794883,0.00354065001
20,Mara,07,Butiama,161,Nyankanga,Makongoro,0.30129286132,0.00527396591
20,Mara,07,Butiama,171,Bisumwa,Makongoro,0.34142164899,0.00602471750
20,Mara,07,Butiama,181,Bukabwa,Makongoro,0.51571013824,0.01085618553
20,Mara,07,Butiama,191,Butuguri,Makongoro,0.33925038803,0.00496580914
20,Mara,07,Butiama,201,Busegwe,Makongoro,0.27070375089,0.00385116987
21,Manyara,01,Babati,011,Magara,,0.83323486420,0.01693549918
21,Manyara,01,Babati,021,Nkaiti,,1.09805332704,0.04656462608
21,Manyara,01,Babati,031,Mwada,,1.29583269483,0.06096374060
21,Manyara,01,Babati,041,Mamire,,1.04864047724,0.02973148270
21,Manyara,01,Babati,053,Galapo,,1.14850524978,0.04490194971
21,Manyara,01,Babati,061,Qashi,,1.36942990296,0.04475291256
21,Manyara,01,Babati,071,Ayasanda,,0.30911024667,0.00397880516
21,Manyara,01,Babati,081,Gidas,,0.36535771811,0.00725093076
21,Manyara,01,Babati,091,Duru,,0.58178190442,0.00844264525
21,Manyara,01,Babati,101,Riroda,,0.33059528356,0.00595435504
21,Manyara,01,Babati,111,Arri,,0.46799680698,0.00892972438
21,Manyara,01,Babati,123,Dareda,,0.32717369883,0.00567815734
21,Manyara,01,Babati,131,Dabil,,0.53345003083,0.01312995511
21,Manyara,01,Babati,141,Ufana,,0.68100801364,0.01921665875
21,Manyara,01,Babati,151,Bashneti,,0.41218603482,0.00564305235
21,Manyara,01,Babati,161,Madunga,,0.59906101728,0.01531260908
21,Manyara,01,Babati,171,Kiru,,0.49644109644,0.01421850213
21,Manyara,01,Babati,183,Magugu,,1.41319445376,0.06149466556
21,Manyara,02,Hanang,011,Balagidalalu,,0.64992126607,0.02567135063
21,Manyara,02,Hanang,021,Gehandu,,0.62758622864,0.02093226275
21,Manyara,02,Hanang,031,Laghanga,,0.73927029924,0.01988711605
21,Manyara,02,Hanang,041,Getanuwas,,0.51773546279,0.00871665056
21,Manyara,02,Hanang,051,Hirbadaw,,0.43582863897,0.00841109206
21,Manyara,02,Hanang,061,Bassodesh,,0.93887959869,0.02306951896
21,Manyara,02,Hanang,073,Bassotu,,0.92261957194,0.02945012501
21,Manyara,02,Hanang,081,Gendabi,,0.38951871144,0.00969649067
21,Manyara,02,Hanang,091,Mogitu,,0.90911938130,0.02167110181
21,Manyara,02,Hanang,101,Giting,,0.34398550366,0.00714906527
21,Manyara,02,Hanang,111,Masakta,,0.28638648484,0.00486405949
21,Manyara,02,Hanang,121,Masqaroda,,0.35681130255,0.00561010618
21,Manyara,02,Hanang,133,Endasak,,0.23791270426,0.00296352034
21,Manyara,02,Hanang,141,Gidahababieg,,0.36893275646,0.00522527871
21,Manyara,02,Hanang,151,Maskron,,0.33490297238,0.00498208029
21,Manyara,02,Hanang,161,Hidet,,0.27086582734,0.00419556711
21,Manyara,02,Hanang,171,Simbay,,0.57867827147,0.00992346345
21,Manyara,02,Hanang,181,Sirop,,0.49334055352,0.01063552317
21,Manyara,02,Hanang,191,Gisambalang,,0.70773547754,0.02191991181
21,Manyara,02,Hanang,203,Nangwa,,0.50406196055,0.00842369431
21,Manyara,02,Hanang,212,Katesh,,0.15948004522,0.00112233538
21,Manyara,02,Hanang,222,Ganana,,0.09193250514,0.00049525861
21,Manyara,02,Hanang,231,Dirma,,0.58901654223,0.01837620446
21,Manyara,02,Hanang,241,Lalaji,,0.86412222491,0.02356583972
21,Manyara,02,Hanang,251,Endasiwold,,0.21175611506,0.00248385187
21,Manyara,03,Mbulu,011,Daudi,,0.33100796885,0.00374989481
21,Manyara,03,Mbulu,021,Bargish,,0.29332093672,0.00301378849
21,Manyara,03,Mbulu,031,Gehandu,,0.34162074701,0.00692828991
21,Manyara,03,Mbulu,041,Kainam,,0.23274314436,0.00273523889
21,Manyara,03,Mbulu,051,Murray,,0.47040629367,0.00989244578
21,Manyara,03,Mbulu,062,Ayamaami,,0.14333318165,0.00118298671
21,Manyara,03,Mbulu,072,Uhuru,,0.16558036764,0.00119891288
21,Manyara,03,Mbulu,081,Tlawi,,0.37379037468,0.00757502827
21,Manyara,03,Mbulu,091,Bashay,,0.48655026256,0.01023399842
21,Manyara,03,Mbulu,103,Dongobesh,,0.41089654604,0.00529380608
21,Manyara,03,Mbulu,111,Tumati,,0.48831398676,0.00923832003
21,Manyara,03,Mbulu,121,Maretadu,,0.59883519317,0.01137379310
21,Manyara,03,Mbulu,131,Maghang,,0.54745852075,0.00866760493
21,Manyara,03,Mbulu,143,Haydom,,0.54491451956,0.01037828229
21,Manyara,03,Mbulu,151,Yaeda Chini,,0.87541764478,0.04403426657
21,Manyara,03,Mbulu,161,Masieda,,0.81059849633,0.03034015256
21,Manyara,03,Mbulu,171,Marang,,0.33846850207,0.00571037362
21,Manyara,03,Mbulu,181,Gunyoda,,0.60912356014,0.00854756935
21,Manyara,03,Mbulu,191,Nahasey,,0.45319282062,0.00863432251
21,Manyara,03,Mbulu,201,Endamilay,,0.56934604856,0.01237045070
21,Manyara,03,Mbulu,211,Yaeda Ampa,,0.48125244168,0.00957252819
21,Manyara,03,Mbulu,221,Masqaroda,,0.61063844580,0.01669928162
21,Manyara,03,Mbulu,231,Nambisi,,0.39162864820,0.00471336756
21,Manyara,03,Mbulu,241,Dinamu,,0.43070527895,0.00735558422
21,Manyara,03,Mbulu,252,Ayamohe,,0.14121923362,0.00070197128
21,Manyara,03,Mbulu,262,Sanu Baray,,0.18137430786,0.00075709557
21,Manyara,03,Mbulu,272,Imboru,,0.21539602714,0.00219221283
21,Manyara,03,Mbulu,282,Endagikot,,0.16536296340,0.00147762598
21,Manyara,03,Mbulu,291,Geterer,,0.46997758837,0.00868308809
21,Manyara,03,Mbulu,301,Hayderer,,0.59688604566,0.01009342265
21,Manyara,03,Mbulu,311,Eshkesh,,1.00545549681,0.03722660699
21,Manyara,03,Mbulu,321,Gidihim,,0.42861481546,0.00882673693
21,Manyara,04,Simanjiro,012,Orkesmet,,0.15163241229,0.00101420323
21,Manyara,04,Simanjiro,031,Loiborsiret,,1.81579207124,0.16534207463
21,Manyara,04,Simanjiro,041,Emboreet,,1.22312722750,0.07542356365
21,Manyara,04,Simanjiro,051,Terrat,,0.64539290325,0.02338163079
21,Manyara,04,Simanjiro,061,Oljoro  No. 5,,1.13017744245,0.03774636491
21,Manyara,04,Simanjiro,071,Shambarai,,1.54874967494,0.08858798070
21,Manyara,04,Simanjiro,082,Mererani,,0.19679615521,0.00094682853
21,Manyara,04,Simanjiro,091,Msitu wa Tembo,,0.92218432464,0.02988391417
21,Manyara,04,Simanjiro,101,Ngorika,,1.22958458290,0.05881851315
21,Manyara,04,Simanjiro,111,Liborsoit,,1.79778182720,0.08431591780
21,Manyara,04,Simanjiro,121,Ruvu Remiti,,2.19752074527,0.21418118073
21,Manyara,04,Simanjiro,141,Komolo,,1.73004758091,0.10541671320
21,Manyara,04,Simanjiro,151,Naisinyai,,1.36849700964,0.07404504147
21,Manyara,04,Simanjiro,162,Endiantu,,0.16304098216,0.00148377723
21,Manyara,05,Kiteto,012,Kibaya,,0.09508740249,0.00025445169
21,Manyara,05,Kiteto,021,Partimbo,,1.66192988136,0.07798749269
21,Manyara,05,Kiteto,051,Makame,,2.23385297528,0.21149976131
21,Manyara,05,Kiteto,061,Ndedo,,1.82175682433,0.20224317263
21,Manyara,05,Kiteto,071,Kijungu,,0.93331304604,0.03738975097
21,Manyara,05,Kiteto,081,Lengatei,,1.35030141495,0.06233914981
21,Manyara,05,Kiteto,091,Sunya,,1.66142461637,0.08810228200
21,Manyara,05,Kiteto,101,Dongo,,1.15778187116,0.05912789361
21,Manyara,05,Kiteto,111,Songambele,,0.50365852273,0.01004554867
21,Manyara,05,Kiteto,121,Dosidosi,,0.58668177536,0.00866665208
21,Manyara,05,Kiteto,131,Engusero,,0.79520761368,0.02739815421
21,Manyara,05,Kiteto,143,Matui,,0.30532556303,0.00434485696
21,Manyara,05,Kiteto,153,Bwagamoyo,,0.21705659621,0.00212724518
21,Manyara,05,Kiteto,161,Loolera,,1.55045528199,0.11797713949
21,Manyara,05,Kiteto,171,Magungu,,0.50054995479,0.01188614683
21,Manyara,05,Kiteto,191,Namelock,,1.21989150752,0.05305216435
21,Manyara,06,Babati Urban,012,Babati,,0.24171560675,0.00223165996
21,Manyara,06,Babati Urban,021,Mutuka,,0.39375091908,0.00651729956
21,Manyara,06,Babati Urban,033,Nangara,,0.29760155041,0.00336019148
21,Manyara,06,Babati Urban,043,Singe,,0.21397029551,0.00279290093
21,Manyara,06,Babati Urban,053,Bonga,,0.24407842464,0.00336952125
21,Manyara,06,Babati Urban,063,Bagara,,0.29350460490,0.00386626058
21,Manyara,06,Babati Urban,071,Sigino,,0.39402797720,0.00778497022
21,Manyara,06,Babati Urban,083,Maisaka,,0.40182593413,0.00844183080
22,Njombe,01,Njombe Urban,012,Njombe Mjini,,0.15597213642,0.00087227531
22,Njombe,01,Njombe Urban,022,Mjimwema,,0.42916034442,0.00757638428
22,Njombe,01,Njombe Urban,032,Ramadhani,,0.73952818800,0.01875883223
22,Njombe,01,Njombe Urban,041,Yakobi,,0.62756012197,0.01965581059
22,Njombe,01,Njombe Urban,051,Kifanya,,1.19243429814,0.07034975838
22,Njombe,01,Njombe Urban,061,Ihanga,,1.22312073776,0.04403286596
22,Njombe,01,Njombe Urban,071,Iwungilo,,0.88574675219,0.02811685831
22,Njombe,01,Njombe Urban,083,Luponde,,0.72236344496,0.02382961501
22,Njombe,01,Njombe Urban,091,Matola,,1.11108684460,0.02804451836
22,Njombe,01,Njombe Urban,101,Makowo,,0.52134503930,0.01587012821
22,Njombe,01,Njombe Urban,111,Lugenge,,0.44344806123,0.01016431903
22,Njombe,01,Njombe Urban,123,Uwemba,,0.56308500983,0.01343829994
22,Njombe,01,Njombe Urban,131,Utalingolo,,0.47356314280,0.01046568271
22,Njombe,02,Wanging'ombe,011,Saja,,0.72477652608,0.02426519288
22,Njombe,02,Wanging'ombe,021,Kijombe,,0.59674678834,0.01391695152
22,Njombe,02,Wanging'ombe,033,Wanging'ombe,,0.72906891966,0.01536881419
22,Njombe,02,Wanging'ombe,043,Ilembula,,0.61650664519,0.00958906456
22,Njombe,02,Wanging'ombe,051,Uhambule,,0.48795878175,0.00641703437
22,Njombe,02,Wanging'ombe,061,Usuka,,0.46325826478,0.00564807086
22,Njombe,02,Wanging'ombe,071,Igwachanya,,0.55856820334,0.01314692501
22,Njombe,02,Wanging'ombe,081,Mdandu,,0.70260056623,0.01832373271
22,Njombe,02,Wanging'ombe,091,Igima,,0.68804807703,0.01343685078
22,Njombe,02,Wanging'ombe,101,Imalinyi,,0.65136218217,0.01487709641
22,Njombe,02,Wanging'ombe,111,Ulembwe,,0.55485975426,0.01216745372
22,Njombe,02,Wanging'ombe,121,Makoga,,0.52135413632,0.00976456883
22,Njombe,02,Wanging'ombe,131,Kipengere,,0.92148129015,0.02766449164
22,Njombe,02,Wanging'ombe,141,Igosi,,0.50946872907,0.01023672239
22,Njombe,02,Wanging'ombe,151,Wangama,,0.69620994274,0.01088146072
22,Njombe,02,Wanging'ombe,161,Kidugala,,0.50854766032,0.00701038756
22,Njombe,02,Wanging'ombe,171,Luduga,,1.24666178134,0.06994883035
22,Njombe,03,Makete,011,Lupalilo,,0.51654294100,0.01009113820
22,Njombe,03,Makete,013,Mang'oto,,0.83568163029,0.02472896276
22,Njombe,03,Makete,023,Iwawa,,0.50992236705,0.01193683474
22,Njombe,03,Makete,041,Lupila,,0.82627543388,0.02202388066
22,Njombe,03,Makete,051,Ukwama,,0.63789892177,0.01553648034
22,Njombe,03,Makete,061,Bulongwa,,0.25917014958,0.00314195916
22,Njombe,03,Makete,071,Kipagalo,,0.54196198524,0.01101323810
22,Njombe,03,Makete,081,Iniho,,0.35185862682,0.00728659482
22,Njombe,03,Makete,091,Ipelele,,0.54447769326,0.01115684358
22,Njombe,03,Makete,101,Kigulu,,0.40402725034,0.00537386393
22,Njombe,03,Makete,113,Matamba,,0.63362934722,0.01861299176
22,Njombe,03,Makete,121,Mlondwe,,0.49618961786,0.01014144866
22,Njombe,03,Makete,131,Kitulo,,0.97553879714,0.03171967897
22,Njombe,03,Makete,141,Ikuwo,,0.63399089116,0.01568008809
22,Njombe,03,Makete,151,Mfumbi,,1.36258885874,0.05409451501
22,Njombe,03,Makete,161,Ipepo,,0.79192882524,0.01829424205
22,Njombe,03,Makete,171,Mbalatse,,0.52709953720,0.01641862253
22,Njombe,03,Makete,181,Tandala,,0.42756810043,0.00762756833
22,Njombe,03,Makete,191,Luwumbu,,0.45139441285,0.00992746204
22,Njombe,03,Makete,201,Isapulano,,0.30371476365,0.00350012742
22,Njombe,03,Makete,211,Kigala,,0.68302064833,0.01473013069
22,Njombe,03,Makete,221,Itundu,,0.36101144117,0.00577522965
22,Njombe,04,Njombe Rural,013,Mtwango,,0.56137815883,0.00891465294
22,Njombe,04,Njombe Rural,021,Igongolo,,0.42900365478,0.00902960580
22,Njombe,04,Njombe Rural,031,Kichiwa,,0.66172869015,0.01576016650
22,Njombe,04,Njombe Rural,041,Ninga,,0.61301501813,0.02144169288
22,Njombe,04,Njombe Rural,051,Ikuna,,0.76017541366,0.02734001495
22,Njombe,04,Njombe Rural,061,Kidegembye,,0.79491010892,0.02275792638
22,Njombe,04,Njombe Rural,073,Matembwe,,0.75019111733,0.02425352104
22,Njombe,04,Njombe Rural,083,Lupembe,,0.49927086796,0.01011673961
22,Njombe,04,Njombe Rural,091,Ikondo,,1.00834091769,0.04932835135
22,Njombe,04,Njombe Rural,101,Mfriga,,1.37508773258,0.07588431837
22,Njombe,04,Njombe Rural,111,Idamba,,0.87307202238,0.01938086140
22,Njombe,05,Ludewa,011,Lumbila,,0.39968960208,0.00542694942
22,Njombe,05,Ludewa,021,Kilondo,,0.72503769192,0.01059503834
22,Njombe,05,Ludewa,031,Mawengi,,0.60584462321,0.01485224304
22,Njombe,05,Ludewa,041,Lupanga,,0.61071357707,0.01600430534
22,Njombe,05,Ludewa,053,Mlangali,,0.69484246793,0.01948325296
22,Njombe,05,Ludewa,061,Milo,,0.47746819947,0.01040714094
22,Njombe,05,Ludewa,073,Lugarawa,,0.65587367485,0.01342481883
22,Njombe,05,Ludewa,081,Madope,,0.57838942286,0.01320437481
22,Njombe,05,Ludewa,091,Madilu,,0.74392346452,0.02544268992
22,Njombe,05,Ludewa,101,Mundindi,,1.58929028688,0.07741132696
22,Njombe,05,Ludewa,111,Mavanga,,0.74566833058,0.02265622589
22,Njombe,05,Ludewa,121,Ibumi,,1.77604458793,0.08728621097
22,Njombe,05,Ludewa,131,Nkomang'ombe,,0.55454711519,0.01458081869
22,Njombe,05,Ludewa,141,Luilo,,0.79089274624,0.02595450406
22,Njombe,05,Ludewa,151,Masasi,,0.71683095071,0.01472927194
22,Njombe,05,Ludewa,163,Manda,,0.46460340165,0.00935799643
22,Njombe,05,Ludewa,171,Iwela,,0.73893378132,0.01990517062
22,Njombe,05,Ludewa,181,Lupingu,,0.59121237146,0.01511950039
22,Njombe,05,Ludewa,193,Ludewa,,0.65960529705,0.02127261936
22,Njombe,05,Ludewa,201,Ludende,,0.60703759061,0.02152864598
22,Njombe,05,Ludewa,211,Luana,,0.49390513454,0.01312473086
22,Njombe,05,Ludewa,221,Makonde,,0.42891882029,0.00525249593
22,Njombe,05,Ludewa,231,Mkongobaki,,0.43358316898,0.00665823372
22,Njombe,05,Ludewa,241,Lifuma,,0.33059385551,0.00466554299
22,Njombe,05,Ludewa,251,Ruhuhu,,0.29187268614,0.00254515889
22,Njombe,06,Makambako Township Authority,013,Ubena,,0.19274345058,0.00195875173
22,Njombe,06,Makambako Township Authority,022,Mjimwema,,0.20805785486,0.00203435108
22,Njombe,06,Makambako Township Authority,031,Mlowa,,0.44111759318,0.00674913629
22,Njombe,06,Makambako Township Authority,043,Lyamkena,,0.46637678312,0.00708855720
22,Njombe,06,Makambako Township Authority,052,Mwembetogwa,,0.15442467824,0.00092101859
22,Njombe,06,Makambako Township Authority,061,Mahongole,,0.70509330452,0.02282433365
22,Njombe,06,Makambako Township Authority,071,Kitandililo,,0.83266413835,0.02013531515
22,Njombe,06,Makambako Township Authority,081,Utengule,,0.65978013611,0.01091412591
23,Katavi,01,Mpanda Urban,011,Kakese,,0.76495183328,0.01637704534
23,Katavi,01,Mpanda Urban,022,Misunkumilo,,0.21425298458,0.00210768735
23,Katavi,01,Mpanda Urban,032,Shanwe,,0.11797442933,0.00082187104
23,Katavi,01,Mpanda Urban,042,Makanyagio,,0.05098274930,0.00008471762
23,Katavi,01,Mpanda Urban,052,Kashaulili,,0.06351774441,0.00012690556
23,Katavi,01,Mpanda Urban,062,Mpanda Hotel,,0.06972375781,0.00023935565
23,Katavi,01,Mpanda Urban,072,Kawajense,,0.20373236692,0.00197699724
23,Katavi,01,Mpanda Urban,082,Nsemulwa,,0.16106503404,0.00142007045
23,Katavi,01,Mpanda Urban,092,Ilembo,,0.23604671628,0.00287404565
23,Katavi,02,Mpanda Rural,013,Mishamo,Mishamo,4.62201122094,0.61143927742
23,Katavi,02,Mpanda Rural,021,Mpanda Ndogo,Kabungu,2.24251425799,0.21254723539
23,Katavi,02,Mpanda Rural,031,Mwese,Mwese,2.29635845827,0.19525670679
23,Katavi,02,Mpanda Rural,041,Katuma,Mwese,1.04047965770,0.06014160835
23,Katavi,02,Mpanda Rural,051,Kabungu,Kabungu,1.13739641805,0.04163698213
23,Katavi,02,Mpanda Rural,061,Sibwesa,Mwese,1.79870152519,0.15181157679
23,Katavi,02,Mpanda Rural,071,Ikola,Karema,1.25219266155,0.07868106962
23,Katavi,02,Mpanda Rural,083,Karema,Karema,0.46945961064,0.00600873247
23,Katavi,02,Mpanda Rural,091,Kapalamsenga,Karema,0.65705043111,0.02611609101
23,Katavi,03,Mlele,011,Kasokola,Nsimbo,0.39927363791,0.00671081743
23,Katavi,03,Mlele,021,Ugala,Ndurumo,2.08201957680,0.13060880045
23,Katavi,03,Mlele,031,Litapunga,Nsimbo,1.61320864452,0.13943417741
23,Katavi,03,Mlele,041,Mtapenda,Nsimbo,0.39997175749,0.00644795117
23,Katavi,03,Mlele,053,Inyonga,Inyonga,2.66834099403,0.21277228935
23,Katavi,03,Mlele,061,Ilunde,Inyonga,2.59949864505,0.35809499345
23,Katavi,03,Mlele,071,Ilela,Inyonga,0.88583176605,0.03871112653
23,Katavi,03,Mlele,081,Utende,Inyonga,4.33251908796,0.65609523462
23,Katavi,03,Mlele,091,Mamba,Mamba,1.56353750634,0.06848842380
23,Katavi,03,Mlele,101,Mbede,Mpimbwe,0.54704448842,0.01121128521
23,Katavi,03,Mlele,111,Urwira,Ndurumo,2.09182503798,0.15461065810
23,Katavi,03,Mlele,121,Nsimbo,Nsimbo,0.40890244039,0.00859000190
23,Katavi,03,Mlele,131,Magamba,Nsimbo,0.22261645117,0.00281276277
23,Katavi,03,Mlele,141,Sitalike,Nsimbo,1.66266485988,0.10883330639
23,Katavi,03,Mlele,153,Usevya,Mpimbwe,0.53982000249,0.01063645003
23,Katavi,03,Mlele,161,Kibaoni,Mpimbwe,0.85743151182,0.02931104572
23,Katavi,03,Mlele,171,Machimboni,Nsimbo,1.36549183162,0.03477727022
23,Katavi,03,Mlele,181,Kapalala,Nsimbo,0.29726980331,0.00480012378
23,Katavi,03,Mlele,191,Itenka,Nsimbo,1.71041821713,0.05409469923
23,Katavi,03,Mlele,201,Ikuba,Mpimbwe,0.45252709006,0.00789224294
23,Katavi,03,Mlele,211,Mwamapuli,Mamba,0.73017189196,0.01491838718
23,Katavi,03,Mlele,221,Majimoto,Mamba,3.10525570548,0.35444293663
23,Katavi,03,Mlele,231,Kasansa,Mamba,0.34551135237,0.00359075494
23,Katavi,03,Mlele,241,Nsenkwa,Inyonga,0.35484276777,0.00482575993
24,Simiyu,01,Bariadi,011,Nkindwabiye,,0.87310544923,0.02873169912
24,Simiyu,01,Bariadi,021,Mwaubinge,,0.53472642404,0.00883660599
24,Simiyu,01,Bariadi,033,Nkololo,,0.48274390831,0.01120243100
24,Simiyu,01,Bariadi,041,Mwaumatondo,,2.43303875821,0.18059690892
24,Simiyu,01,Bariadi,051,Madobana,,0.60625004650,0.01475939850
24,Simiyu,01,Bariadi,061,Nyangokolwa,,0.68909712114,0.01267044289
24,Simiyu,01,Bariadi,073,Somanda,,0.40694040844,0.00710639339
24,Simiyu,01,Bariadi,081,Bunamhala,,0.63503317543,0.01350376060
24,Simiyu,01,Bariadi,091,Sakwe,,0.61588734035,0.01480101850
24,Simiyu,01,Bariadi,103,Ngulyati,,0.35708786383,0.00594202489
24,Simiyu,01,Bariadi,111,Mhango,,0.34666394493,0.00573072466
24,Simiyu,01,Bariadi,121,Kilalo,,0.47564453313,0.00963651883
24,Simiyu,01,Bariadi,131,Kasoli,,0.53843211873,0.00789330919
24,Simiyu,01,Bariadi,141,Gambosi,,0.43993251813,0.00928608212
24,Simiyu,01,Bariadi,151,Guduwi,,0.45836419065,0.00779931029
24,Simiyu,01,Bariadi,161,Ikungulyabashashi,,0.34359278943,0.00631537643
24,Simiyu,01,Bariadi,173,Nyakabindi,,0.57365847602,0.01148759316
24,Simiyu,01,Bariadi,183,Dutwa,,0.42835843554,0.00947219379
24,Simiyu,01,Bariadi,191,Sapiwi,,0.68561644611,0.01156051329
24,Simiyu,01,Bariadi,201,Matongo,,0.85265518336,0.03646908045
24,Simiyu,01,Bariadi,211,Gilya,,1.04756468870,0.02399437693
24,Simiyu,01,Bariadi,221,Isanga,,0.38234163879,0.00535058945
24,Simiyu,01,Bariadi,233,Bariadi,,0.14607993176,0.00132375913
24,Simiyu,01,Bariadi,243,Malambo,,0.18860859609,0.00119542108
24,Simiyu,01,Bariadi,253,Sima,,0.08525650704,0.00034196454
24,Simiyu,02,Itilima,011,Bumera,,0.38255943831,0.00686305126
24,Simiyu,02,Itilima,021,Ikindiro,,0.51857906523,0.00739943554
24,Simiyu,02,Itilima,031,Mwamtani,,2.08762563124,0.06232901931
24,Simiyu,02,Itilima,041,Sagata,,0.48614513146,0.00679732857
24,Simiyu,02,Itilima,051,Mwaswale,,2.08190985112,0.06641666439
24,Simiyu,02,Itilima,061,Nkuyu,,1.89893235454,0.04620174179
24,Simiyu,02,Itilima,071,Mhunze,,0.34437299697,0.00522296065
24,Simiyu,02,Itilima,081,Migato,,2.18819991509,0.07397788760
